subj_idx	rt	angle	response
65	0.663338056	110	1
65	0.630622868	83.5	2
65	0.652772867	101.5	1
65	0.876085036	88.5	2
65	0.693657534	74.5	2
65	0.562745162	85	2
65	0.836685488	88	2
65	0.663783509	79	2
65	0.665653302	70	2
65	0.668317628	84	2
65	0.559367625	107	1
65	0.55988775	108.5	1
65	0.935757662	91	1
65	0.5572952	105.5	1
65	0.753066792	107.5	1
65	0.91796361	93.5	1
65	0.741615429	97	1
65	0.608672896	80.5	2
65	0.51300669	75.5	2
65	0.613455675	72	2
65	0.651273012	71.5	2
65	0.573025955	73.5	2
65	0.601429056	71.5	2
65	0.561834625	99	1
65	0.581008596	72	2
65	0.624367241	75	2
65	1.058577054	87	2
65	0.678993493	77	2
65	0.614111327	76	2
65	0.742812903	94	1
65	0.628629784	96.5	1
65	0.633026542	96	1
65	0.73583591	105	1
65	0.651049462	86.5	2
65	0.643152608	74	2
65	0.653149407	110	1
65	0.880764324	100.5	1
65	0.734427831	79.5	2
65	0.678368422	101	1
66	1.494311579	89.5	1
66	1.849632069	105.5	2
66	5.176429484	93	2
66	3.555582791	93	2
66	3.864798179	109	2
66	1.607503187	98	2
66	1.567435559	102	2
66	2.329413389	104.5	2
66	2.047580436	84.5	1
66	2.549876452	92	2
66	1.630584817	82.5	1
66	2.472324904	108.5	2
66	1.873578974	96.5	2
66	3.935265217	89.5	1
66	2.029881203	103	2
66	6.223009196	77.5	1
66	3.605929913	94	2
66	1.522496076	86	1
66	1.403558289	94.5	2
66	0.754451118	74.5	1
66	1.44142526	81	1
66	1.562301165	85	1
66	2.010346828	80	1
66	1.713366906	83.5	1
66	1.307469084	70	1
66	1.930196876	73	1
66	2.753088928	108	2
66	1.383714184	92	2
66	2.8404515	77.5	1
66	4.865107861	106.5	2
66	2.844053558	95	2
66	0.716438139	82	1
66	1.424421384	87	1
66	3.209682625	109.5	2
66	1.16996649	82.5	1
66	0.885879007	100.5	2
66	3.1309389	102	2
66	2.153038577	89	1
66	0.881948992	78	1
66	1.069090808	79.5	1
66	1.129263064	72.5	1
66	6.356024996	109	2
66	0.897395878	102.5	2
66	2.591871128	106	2
66	1.037230924	84	1
66	0.828455546	81	1
66	2.912533912	96	2
66	0.755299152	104	2
66	1.326080364	106.5	2
66	2.086502509	100	2
66	1.279761327	72.5	1
66	0.899692375	85.5	1
66	3.494752122	107	2
66	1.875324036	95.5	2
66	0.902997998	87.5	1
66	0.778580099	94.5	2
66	2.74954745	103.5	2
66	0.916147275	92.5	2
66	1.232276929	70.5	1
66	0.758131607	75.5	1
66	3.225183791	108	2
66	3.758031723	102.5	2
66	3.538341245	75	1
66	0.875191024	99	2
66	0.800089073	97.5	2
66	8.525804601	86	1
66	1.962535906	107.5	2
66	1.089240675	74	1
66	2.992295062	98.5	2
66	1.956028731	101	2
66	0.821469738	77	1
66	0.890795324	76.5	1
66	0.733665631	85.5	1
66	1.762094202	86.5	1
66	1.141860658	100	2
66	1.766049325	78	1
66	2.066659394	93.5	2
66	0.697983691	95.5	2
66	0.806215875	103	2
66	0.877795984	81.5	1
66	2.680185494	83	1
66	3.549609034	76.5	1
66	0.901505962	82	1
66	0.976047451	88.5	1
66	1.069093884	83	1
66	1.160228498	98	2
66	0.977035308	80	1
66	2.149328471	104.5	2
66	3.946209908	104	2
66	0.88870449	78.5	1
66	0.766995791	71	1
66	0.724389843	73	1
66	2.220353894	79	1
66	0.694317592	88	1
66	1.509660609	91	2
66	3.125901508	97	2
66	0.74686939	99.5	2
66	0.809165249	87.5	1
66	2.916664628	84.5	1
66	0.722294206	92.5	2
66	1.336496952	97.5	2
66	1.08004897	99.5	2
66	0.787659109	103.5	2
66	2.038098824	110	2
66	1.000852623	83.5	1
66	3.899405927	101.5	2
66	1.280964064	88.5	1
66	0.763913857	74.5	1
66	0.759914614	85	1
66	0.728159192	88	1
66	0.682930696	79	1
66	0.714651813	70	1
66	2.960605589	84	1
66	3.410197007	108.5	2
66	1.534923387	91	2
66	3.298751711	105.5	2
66	1.610796744	107.5	2
66	2.751932603	93.5	2
66	0.707077619	97	2
66	1.960442836	80.5	1
66	1.271173107	75.5	1
66	2.656349004	72	1
66	1.044929603	71.5	1
66	1.191496072	73.5	1
66	0.970916621	71.5	1
66	0.687744572	99	2
66	3.568980449	72	1
66	1.518572441	75	1
66	2.517071775	87	1
66	0.739145749	77	1
66	0.83096523	76	1
66	1.043242296	94	2
66	1.252072291	96.5	2
66	0.740705006	96	2
66	0.842314378	105	2
66	1.080593369	86.5	1
66	3.160160696	74	1
66	1.003752839	110	2
66	0.854630716	100.5	2
66	1.879372996	79.5	1
66	0.875582961	101	2
67	1.062937568	98.5	1
67	1.375820625	89.5	2
67	1.300069759	73.5	2
67	1.631487913	91.5	1
67	1.334721357	105.5	1
67	0.925742164	109.5	1
67	1.407680714	89	2
67	1.648077628	93	1
67	1.138252821	95	1
67	1.032972983	78.5	2
67	0.968240874	76	2
67	1.01586952	101.5	1
67	1.047033982	71	2
67	0.982951277	80.5	2
67	1.062045809	81.5	2
67	0.919519385	105	1
67	0.952682777	106	1
67	1.634957529	70.5	2
67	0.980602804	93	1
67	1.043576058	109	1
67	0.975927764	98	1
67	0.84784191	102	1
67	0.741572458	104.5	1
67	1.560161272	84.5	2
67	1.892622144	92	1
67	0.846967087	82.5	2
67	1.031887578	108.5	1
67	0.979638724	96.5	1
67	1.297683152	89.5	2
67	0.966695471	103	1
67	0.960001913	77.5	2
67	0.904560592	94	1
67	0.9919949	86	2
67	1.430520922	94.5	1
67	2.393371152	74.5	2
67	0.963002379	81	2
67	1.109789154	85	2
67	1.053174625	80	2
67	0.961946762	83.5	2
67	0.697476392	70	2
67	0.671517096	73	2
67	0.91131986	108	1
67	1.369421638	92	1
67	0.790832041	77.5	2
67	0.978383424	106.5	1
67	0.935395688	95	1
67	0.823227933	82	2
67	0.758248081	87	2
67	1.106145719	109.5	1
67	0.942409525	82.5	2
67	0.804767258	100.5	1
67	1.205111361	102	1
67	1.046354697	89	2
67	1.004432376	78	2
67	1.085394745	91.5	1
67	0.858470451	79.5	2
67	1.147404598	72.5	2
67	0.840850949	109	1
67	1.507991911	102.5	1
67	0.997288528	106	1
67	0.816514037	84	2
67	0.917732283	81	2
67	2.753714757	96	1
67	1.134927335	104	1
67	1.05639802	106.5	1
67	0.911180386	100	1
67	1.139551943	72.5	2
67	0.856406653	85.5	2
67	1.111303612	107	1
67	1.087045906	95.5	1
67	1.343723151	87.5	2
67	0.91718373	94.5	1
67	1.23169849	103.5	1
67	1.157346821	92.5	1
67	1.024401289	70.5	2
67	1.009345924	75.5	2
67	1.039250408	108	1
67	2.035614745	102.5	1
67	1.025118846	75	2
67	1.085538022	99	1
67	1.095405299	97.5	1
67	1.250064109	86	2
67	0.987165677	107.5	1
67	0.971813806	74	2
67	0.872690955	98.5	1
67	1.0931237	101	1
67	1.587843071	77	2
67	0.909309751	76.5	2
67	0.911256046	85.5	2
67	0.9596671	86.5	2
67	1.080500958	100	1
67	0.950860456	78	2
67	1.021635837	93.5	1
67	0.785450536	95.5	1
67	0.910861795	103	1
67	1.159142638	81.5	2
67	0.962683551	83	2
67	0.889628307	76.5	2
67	1.069960867	82	2
67	0.733878302	88.5	2
67	0.874024426	83	2
67	1.165425844	98	1
67	1.817187072	80	2
67	1.092946077	104.5	1
67	1.672337343	104	1
67	1.213612977	78.5	2
67	0.928104358	71	2
67	1.065740078	73	2
67	0.892243224	79	2
67	1.243682458	88	2
67	1.727601007	91	1
67	0.915017727	97	1
67	0.867633967	99.5	1
67	1.066429405	87.5	2
67	1.153754076	84.5	2
67	0.994502228	92.5	1
67	1.148652249	97.5	1
67	0.837655385	99.5	1
67	1.140253239	103.5	1
67	1.033296043	110	1
67	1.324445228	83.5	2
67	1.170984684	101.5	1
67	1.115538762	88.5	2
67	0.890677587	74.5	2
67	0.937807958	85	2
67	1.080195021	88	2
67	0.939128874	79	2
67	0.931074683	70	2
67	0.929464077	84	2
67	0.962258218	107	1
67	1.218101063	108.5	1
67	1.041040561	105.5	1
67	1.092110935	107.5	1
67	1.262534717	93.5	1
67	1.02862883	97	1
67	0.936125327	80.5	2
67	0.778867205	75.5	2
67	0.854519458	72	2
67	0.829671149	71.5	2
67	0.941990153	73.5	2
67	0.746549311	71.5	2
67	1.315951553	99	1
67	1.109538858	72	2
67	1.106631881	75	2
67	1.325996404	87	2
67	0.92334006	77	2
67	0.832175212	76	2
67	1.01748268	94	1
67	0.899527753	96.5	1
67	0.794423476	96	1
67	1.006997255	105	1
67	0.861640726	86.5	2
67	1.030107199	74	2
67	1.364708422	110	1
67	1.046875457	100.5	1
67	0.811520427	79.5	2
67	0.882779692	101	1
69	0.882664478	98.5	1
69	1.130109978	89.5	2
69	0.819861112	73.5	2
69	1.001790595	91.5	1
69	0.618588874	105.5	1
69	0.712220657	109.5	1
69	1.084324416	89	2
69	0.638412947	93	1
69	0.55861984	95	1
69	0.650631112	78.5	2
69	0.652789293	76	2
69	0.719206398	101.5	1
69	0.742353802	71	2
69	0.807989249	80.5	2
69	0.757126688	81.5	2
69	0.748989103	105	1
69	0.821552963	106	1
69	0.688939497	70.5	2
69	0.80548804	93	1
69	0.6763319	109	1
69	0.570372629	98	1
69	0.634487317	104.5	1
69	0.86580445	84.5	2
69	0.78953669	92	1
69	0.946024277	82.5	2
69	0.68408377	108.5	1
69	0.71112656	96.5	1
69	0.895744976	89.5	2
69	0.82456932	103	1
69	0.72779306	77.5	2
69	0.631815159	94	1
69	0.608306984	86	2
69	0.6714168	94.5	1
69	0.566641255	74.5	2
69	0.602446019	81	2
69	0.683446135	80	2
69	0.793745793	83.5	2
69	0.788546542	70	2
69	0.82226131	73	2
69	0.90183544	108	1
69	0.824784858	92	1
69	0.647653673	77.5	2
69	0.674776671	106.5	1
69	0.870385806	95	1
69	0.652573981	82	2
69	0.987722146	87	2
69	0.713597313	109.5	1
69	0.793441656	82.5	2
69	0.777291698	100.5	1
69	1.188147417	90.5	1
69	1.48519144	89	2
69	0.764415104	78	2
69	0.837320287	91.5	1
69	1.762308323	90.5	1
69	0.703072852	79.5	2
69	0.900671222	72.5	2
69	0.618629122	109	1
69	0.712113525	102.5	1
69	0.710401756	106	1
69	0.683021469	84	2
69	0.721149959	81	2
69	0.659689622	96	1
69	0.69278556	104	1
69	0.800470783	106.5	1
69	0.664040063	100	1
69	0.937279559	72.5	2
69	1.040494764	85.5	2
69	0.673036296	107	1
69	0.843853785	95.5	1
69	0.892672769	87.5	2
69	1.243529072	94.5	1
69	0.747253307	103.5	1
69	0.893462856	92.5	1
69	0.561366646	70.5	2
69	0.820816728	75.5	2
69	0.731045134	108	1
69	0.675832276	102.5	1
69	0.581514094	75	2
69	0.825060755	99	1
69	0.771853488	97.5	1
69	1.167073375	86	2
69	0.718966912	107.5	1
69	0.743275411	74	2
69	0.646825094	98.5	1
69	0.712626548	101	1
69	0.748532813	77	2
69	0.813392852	76.5	2
69	0.821295685	85.5	2
69	0.823805114	86.5	2
69	0.631630023	100	1
69	0.589858409	78	2
69	0.79454372	93.5	1
69	0.66575224	95.5	1
69	0.802312097	103	1
69	0.699753513	81.5	2
69	0.768386303	83	2
69	0.629829991	76.5	2
69	0.66497993	82	2
69	0.833291001	88.5	2
69	0.602123331	83	2
69	0.760791063	98	1
69	0.770314286	80	2
69	0.794575299	104.5	1
69	0.786553708	104	1
69	0.652012079	78.5	2
69	0.797684757	71	2
69	0.608287765	73	2
69	0.896085898	79	2
69	1.118564033	88	2
69	0.885283275	91	1
69	0.626519923	97	1
69	0.724039119	99.5	1
69	0.974589899	87.5	2
69	0.805784248	84.5	2
69	0.811005754	92.5	1
69	0.683273881	97.5	1
69	0.750153282	99.5	1
69	0.62826352	103.5	1
69	0.63301369	110	1
69	0.668653309	83.5	2
69	0.597038441	101.5	1
69	0.909241448	88.5	2
69	0.72641236	74.5	2
69	0.766185069	85	2
69	0.878375059	79	2
69	0.649242684	70	2
69	1.013637048	84	2
69	0.734613545	107	1
69	0.769379112	108.5	1
69	0.807405373	91	1
69	0.687653481	105.5	1
69	0.673125843	107.5	1
69	0.751567632	93.5	1
69	0.77289695	97	1
69	0.711097179	80.5	2
69	0.672534024	75.5	2
69	0.837664202	72	2
69	0.675397038	71.5	2
69	0.657273101	73.5	2
69	0.633513151	71.5	2
69	0.731746039	99	1
69	0.773690196	72	2
69	0.753222028	75	2
69	0.945824763	87	2
69	0.724691321	77	2
69	0.654595737	76	2
69	0.92011978	96.5	1
69	0.722825725	96	1
69	0.750472087	105	1
69	1.060184465	86.5	2
69	0.7832078	74	2
69	0.611932956	110	1
69	0.7100022	100.5	1
69	0.787300795	79.5	2
69	0.778661509	101	1
7	5.694759839	98.5	1
7	1.616793394	89.5	2
7	0.89378325	73.5	2
7	4.850267086	91.5	1
7	1.175805503	105.5	1
7	1.059834241	109.5	1
7	1.022940942	89	2
7	1.316966692	93	1
7	0.853570659	95	1
7	8.061959685	78.5	2
7	1.494597983	76	2
7	2.008836181	71	2
7	0.943936821	80.5	2
7	1.146315339	81.5	2
7	1.143330289	105	1
7	3.358902075	106	1
7	1.325280301	70.5	2
7	1.16582749	93	1
7	0.832464034	109	1
7	2.005823714	98	1
7	1.477280408	102	1
7	1.360723262	104.5	1
7	3.477341344	84.5	2
7	2.654765311	92	1
7	0.877330708	82.5	2
7	0.858165939	108.5	1
7	0.921508324	96.5	1
7	1.196421584	89.5	2
7	0.907053862	103	1
7	4.306475025	77.5	2
7	1.309316695	94	1
7	1.395345716	86	2
7	2.075481709	94.5	1
7	1.60497996	74.5	2
7	0.783588752	81	2
7	1.0265291	85	2
7	1.776354912	80	2
7	0.914701067	83.5	2
7	2.48605879	70	2
7	0.85256688	73	2
7	1.145092239	108	1
7	1.488257414	92	1
7	0.943046707	77.5	2
7	1.288170687	106.5	1
7	0.941126629	95	1
7	1.16346927	82	2
7	1.509658834	87	2
7	0.961010094	109.5	1
7	1.028288561	82.5	2
7	1.11385516	100.5	1
7	1.127940526	102	1
7	4.464689338	90.5	1
7	2.117491752	89	2
7	1.430981141	78	2
7	2.04906991	91.5	1
7	3.090955126	90.5	1
7	1.317917163	79.5	2
7	1.051245597	72.5	2
7	1.713637645	109	1
7	2.314385103	102.5	1
7	1.673279725	106	1
7	0.833695919	84	2
7	1.148942883	81	2
7	1.090787583	96	1
7	0.86306483	104	1
7	5.124872489	106.5	1
7	1.57981839	100	1
7	0.741698784	72.5	2
7	0.690518474	85.5	2
7	0.855914627	107	1
7	0.98457043	95.5	1
7	1.330459951	87.5	2
7	1.88988191	94.5	1
7	5.34890462	103.5	1
7	1.182344277	92.5	1
7	4.409034062	70.5	2
7	1.014516942	75.5	2
7	3.335944978	108	1
7	4.554064268	102.5	1
7	0.971136519	75	2
7	0.840214906	99	1
7	1.636788281	97.5	1
7	1.340027192	86	2
7	1.406332902	107.5	1
7	3.450519513	74	2
7	0.781632572	101	1
7	0.965596268	76.5	2
7	1.199023533	85.5	2
7	1.148082423	86.5	2
7	2.550665385	78	2
7	0.803737844	93.5	1
7	0.837360113	95.5	1
7	1.000625349	103	1
7	0.818902482	81.5	2
7	0.941861812	83	2
7	1.035733072	76.5	2
7	0.668208932	82	2
7	1.103755381	88.5	2
7	0.967459122	83	2
7	0.98777261	98	1
7	0.714414698	80	2
7	0.864839291	104.5	1
7	0.936731352	104	1
7	0.857228934	78.5	2
7	1.078330239	71	2
7	2.522917824	73	2
7	0.786123879	79	2
7	0.931434808	88	2
7	1.073030852	97	1
7	0.82115273	99.5	1
7	0.946227502	87.5	2
7	3.665229386	84.5	2
7	2.00666266	92.5	1
7	1.523760996	97.5	1
7	2.662190166	99.5	1
7	4.280444015	103.5	1
7	0.805161103	110	1
7	0.986220443	83.5	2
7	0.883416556	101.5	1
7	0.879781938	88.5	2
7	0.697627797	74.5	2
7	0.707257636	85	2
7	1.202400537	88	2
7	0.889590427	79	2
7	0.834494983	70	2
7	1.16567595	84	2
7	1.302853697	91	1
7	1.69103126	105.5	1
7	1.130489758	107.5	1
7	0.91638356	93.5	1
7	2.1530217	97	1
7	2.729626599	75.5	2
7	0.85957713	72	2
7	5.519708337	71.5	2
7	1.891101455	73.5	2
7	0.838306119	71.5	2
7	3.484375869	72	2
7	2.240713856	75	2
7	0.914154884	87	2
7	0.848653318	77	2
7	1.077424779	76	2
7	3.099266959	94	1
7	1.072650485	96.5	1
7	1.915525475	96	1
7	4.137810157	105	1
7	1.122724837	86.5	2
7	2.559411775	74	2
7	0.991794245	110	1
7	1.549361734	100.5	1
7	2.599184407	79.5	2
7	0.910072808	101	1
72	0.806320685	98.5	1
72	1.155459001	89.5	2
72	0.920867298	73.5	2
72	0.806196274	105.5	1
72	0.717857954	109.5	1
72	1.078385467	89	2
72	2.78128881	93	1
72	0.935408823	95	1
72	0.875331883	78.5	2
72	1.016029462	76	2
72	2.059364167	101.5	1
72	0.694759733	71	2
72	0.814303394	80.5	2
72	1.067445977	81.5	2
72	0.865122722	105	1
72	0.926600594	106	1
72	0.652386036	70.5	2
72	1.573982213	93	1
72	0.761945844	109	1
72	0.905489324	98	1
72	0.935337457	102	1
72	0.751470726	104.5	1
72	1.122896334	84.5	2
72	3.268813681	92	1
72	1.181021688	82.5	2
72	0.755926063	108.5	1
72	0.952865671	96.5	1
72	0.746230154	89.5	2
72	0.896680235	103	1
72	0.586050577	77.5	2
72	0.865640734	94	1
72	1.050455967	86	2
72	0.870135102	94.5	1
72	0.815604052	74.5	2
72	0.95761694	81	2
72	0.820980791	85	2
72	0.767883625	80	2
72	0.908006559	83.5	2
72	1.001484205	70	2
72	0.720160392	73	2
72	0.867084512	108	1
72	3.75242905	92	1
72	0.703091271	77.5	2
72	0.871915074	106.5	1
72	1.160923909	95	1
72	1.170427989	82	2
72	1.1090548	87	2
72	0.7125115	109.5	1
72	0.740972695	82.5	2
72	0.828945893	100.5	1
72	0.992444937	102	1
72	1.512931506	89	2
72	1.006763086	78	2
72	1.338189067	91.5	1
72	0.692909295	79.5	2
72	0.817239461	72.5	2
72	1.114290851	109	1
72	1.143323886	102.5	1
72	0.832357599	106	1
72	1.079943392	84	2
72	0.845717154	81	2
72	1.511105824	96	1
72	0.674129884	104	1
72	0.825646337	106.5	1
72	0.834703453	100	1
72	0.7672342	72.5	2
72	1.559348064	85.5	2
72	0.857578588	107	1
72	1.256422749	95.5	1
72	0.96269677	87.5	2
72	1.153676463	94.5	1
72	1.156693132	103.5	1
72	1.95428696	92.5	1
72	0.976735594	70.5	2
72	1.187469691	75.5	2
72	0.826149723	108	1
72	0.758734576	102.5	1
72	0.576971283	75	2
72	1.003301377	99	1
72	1.129405186	97.5	1
72	0.754310066	86	2
72	0.801204539	107.5	1
72	0.66227563	74	2
72	1.252043289	98.5	1
72	0.796095505	101	1
72	0.879578483	77	2
72	0.838023894	76.5	2
72	1.34313972	85.5	2
72	1.900192691	86.5	2
72	0.834968923	100	1
72	0.734528635	78	2
72	0.841468224	93.5	1
72	0.750903191	95.5	1
72	1.151304821	103	1
72	0.638756721	81.5	2
72	1.191980057	83	2
72	0.983148603	76.5	2
72	1.064967837	82	2
72	1.288093413	88.5	2
72	1.046591624	83	2
72	1.073315825	98	1
72	1.014381438	80	2
72	0.690807001	104.5	1
72	1.035111519	104	1
72	0.850868234	78.5	2
72	0.902557344	71	2
72	0.791245243	73	2
72	2.1727209	79	2
72	2.93190162	88	2
72	4.046891884	91	1
72	0.841885483	97	1
72	0.948615092	99.5	1
72	0.884419665	87.5	2
72	0.778941806	84.5	2
72	2.184952681	92.5	1
72	0.727019096	97.5	1
72	1.066522562	99.5	1
72	0.909653974	103.5	1
72	0.86590164	110	1
72	0.853437109	83.5	2
72	0.673797792	101.5	1
72	1.284448848	88.5	2
72	0.831115377	74.5	2
72	0.770713508	85	2
72	4.787804506	88	2
72	1.170567496	79	2
72	0.737401862	70	2
72	1.01388906	84	2
72	0.686770018	107	1
72	0.787290637	108.5	1
72	2.464429519	91	1
72	0.712874481	105.5	1
72	0.734568086	107.5	1
72	1.653840728	93.5	1
72	1.044727136	97	1
72	0.811237223	80.5	2
72	1.721741137	75.5	2
72	0.805188351	72	2
72	0.657450163	71.5	2
72	1.140452681	73.5	2
72	0.847825695	71.5	2
72	0.809131129	99	1
72	0.652534345	72	2
72	1.242050083	75	2
72	0.808230723	87	2
72	0.800898328	77	2
72	0.685958375	76	2
72	1.094007234	94	1
72	0.926645792	96.5	1
72	0.928872118	96	1
72	0.95302299	105	1
72	2.577904915	86.5	2
72	1.11208786	74	2
72	0.837083715	110	1
72	0.569819295	100.5	1
72	0.616495509	79.5	2
72	1.094747194	101	1
73	1.048634297	98.5	1
73	1.451470998	89.5	2
73	1.221811274	73.5	2
73	1.093737702	91.5	1
73	0.856386911	105.5	1
73	0.858846153	109.5	1
73	2.365021893	89	2
73	1.169662569	93	1
73	0.999252873	95	1
73	0.866477482	78.5	2
73	0.751070546	76	2
73	1.06838658	101.5	1
73	0.715414196	71	2
73	0.902970954	80.5	2
73	0.912865864	81.5	2
73	0.986755271	106	1
73	1.008950049	70.5	2
73	2.256124883	93	1
73	0.879663163	109	1
73	2.082822425	98	1
73	1.117476325	102	1
73	1.032041746	104.5	1
73	1.256318703	84.5	2
73	4.809077786	92	1
73	0.922121226	82.5	2
73	1.150415238	108.5	1
73	0.964249638	96.5	1
73	0.981273482	89.5	2
73	1.110642636	103	1
73	1.066956677	77.5	2
73	1.326785173	94	1
73	1.952628499	86	2
73	1.129813066	94.5	1
73	0.795114592	74.5	2
73	0.869436597	81	2
73	0.991938353	85	2
73	0.86530427	80	2
73	0.671056447	83.5	2
73	0.723042301	70	2
73	0.611435691	73	2
73	0.898676177	108	1
73	1.547889521	92	1
73	0.67275006	77.5	2
73	0.778776891	106.5	1
73	0.892303718	95	1
73	1.072587103	82	2
73	1.047732962	87	2
73	0.971145751	109.5	1
73	0.637807716	82.5	2
73	0.870589279	100.5	1
73	0.79221089	102	1
73	0.945956229	89	2
73	0.895438085	78	2
73	1.32957506	90.5	1
73	0.799405941	79.5	2
73	1.108831668	72.5	2
73	1.135668614	109	1
73	1.356578381	102.5	1
73	0.825300565	106	1
73	0.918718372	84	2
73	0.893640986	81	2
73	0.888440912	96	1
73	0.710330461	104	1
73	1.084429738	106.5	1
73	1.728274854	100	1
73	1.035856063	72.5	2
73	0.778938392	85.5	2
73	0.925169176	107	1
73	1.493522888	95.5	1
73	1.220276479	87.5	2
73	1.017499141	94.5	1
73	0.862827062	103.5	1
73	3.650200254	92.5	1
73	0.743921691	70.5	2
73	0.774779313	75.5	2
73	0.673614417	108	1
73	0.760274729	102.5	1
73	0.712369705	75	2
73	1.160241903	99	1
73	0.868904656	97.5	1
73	1.369044476	86	2
73	0.906861412	107.5	1
73	0.881006672	74	2
73	0.867396971	98.5	1
73	1.009031413	101	1
73	1.050088976	77	2
73	0.652465655	76.5	2
73	1.044860261	85.5	2
73	0.824082227	86.5	2
73	1.026490373	100	1
73	0.867659686	78	2
73	1.538614248	93.5	1
73	1.049617212	95.5	1
73	0.913143964	103	1
73	0.883783887	81.5	2
73	0.833287254	83	2
73	0.994467353	76.5	2
73	0.696521638	82	2
73	0.723107466	88.5	2
73	0.655319467	83	2
73	0.865406314	98	1
73	0.707055388	80	2
73	0.820692764	104.5	1
73	0.781251979	104	1
73	0.773622499	78.5	2
73	0.765662911	71	2
73	0.638817431	73	2
73	0.663044695	79	2
73	0.941566723	88	2
73	0.849151544	97	1
73	1.049745383	99.5	1
73	1.243438664	87.5	2
73	0.983474986	84.5	2
73	2.531653866	92.5	1
73	0.847840612	97.5	1
73	1.033169494	99.5	1
73	0.772442641	103.5	1
73	0.672710552	110	1
73	0.752101264	83.5	2
73	1.015019871	101.5	1
73	0.792157597	88.5	2
73	0.721638689	74.5	2
73	0.700509377	85	2
73	1.255718855	88	2
73	0.706220161	79	2
73	0.717139904	70	2
73	1.087633888	84	2
73	1.050291826	107	1
73	0.903530757	108.5	1
73	2.330632879	91	1
73	1.082501503	105.5	1
73	0.680054773	107.5	1
73	0.913480593	93.5	1
73	0.712517383	97	1
73	0.699513748	80.5	2
73	0.790488952	75.5	2
73	0.977751804	72	2
73	0.683346763	71.5	2
73	0.738169367	73.5	2
73	0.596823672	71.5	2
73	0.846193988	99	1
73	0.689762916	72	2
73	0.655486746	75	2
73	1.070335934	87	2
73	0.742042128	77	2
73	0.702364096	76	2
73	2.233339667	94	1
73	0.779517427	96.5	1
73	1.103941313	96	1
73	0.963768052	105	1
73	0.970450791	86.5	2
73	0.737072233	74	2
73	0.853417098	110	1
73	0.824472271	100.5	1
73	0.899368293	79.5	2
73	0.965952467	101	1
74	1.090047629	98.5	1
74	1.223685892	89.5	2
74	1.128107026	73.5	2
74	1.193629818	91.5	1
74	0.955282009	105.5	1
74	0.749547546	109.5	1
74	0.853846209	89	2
74	2.482313674	95	1
74	0.852970719	78.5	2
74	0.800146566	76	2
74	0.897903925	101.5	1
74	0.740059003	71	2
74	1.028897546	80.5	2
74	0.759837903	81.5	2
74	0.809038538	105	1
74	0.980988894	106	1
74	0.884135762	70.5	2
74	1.063254992	93	1
74	0.948915655	109	1
74	0.982866806	98	1
74	0.753079835	102	1
74	0.980356196	104.5	1
74	0.877059053	84.5	2
74	0.906825785	82.5	2
74	1.365983613	108.5	1
74	0.877671352	96.5	1
74	1.200778987	89.5	2
74	0.988984413	103	1
74	0.921064186	77.5	2
74	1.687143375	94	1
74	0.804994669	86	2
74	0.778200744	94.5	1
74	0.819264826	74.5	2
74	0.910115631	81	2
74	1.082886189	85	2
74	0.711711056	80	2
74	1.079747551	83.5	2
74	0.984532625	70	2
74	1.503436736	73	2
74	1.00829595	108	1
74	0.995480761	92	1
74	0.810328667	77.5	2
74	1.039335663	106.5	1
74	1.736678104	95	1
74	0.704214439	82	2
74	1.547371868	87	2
74	0.814864256	109.5	1
74	0.797489249	82.5	2
74	1.245248776	100.5	1
74	1.070894656	102	1
74	1.500668935	90.5	1
74	1.396374762	89	2
74	1.202151253	78	2
74	4.675044171	91.5	1
74	0.881356555	79.5	2
74	3.968560872	72.5	2
74	2.150655459	109	1
74	1.144931524	102.5	1
74	0.886822521	106	1
74	0.967483496	84	2
74	0.909750173	81	2
74	1.679299928	96	1
74	0.808420043	104	1
74	0.869144893	106.5	1
74	0.989775405	100	1
74	1.049747413	72.5	2
74	3.158307615	85.5	2
74	1.059900936	107	1
74	0.950736432	95.5	1
74	0.711578439	87.5	2
74	0.981076023	94.5	1
74	0.825654871	103.5	1
74	2.166156338	70.5	2
74	1.119931473	75.5	2
74	1.33048943	108	1
74	0.783931008	102.5	1
74	0.978182065	75	2
74	0.903247007	99	1
74	0.855834734	97.5	1
74	0.872795851	86	2
74	1.39827656	107.5	1
74	0.839118684	74	2
74	0.826916999	98.5	1
74	0.957089834	101	1
74	0.881819526	77	2
74	1.169675504	76.5	2
74	1.556913049	85.5	2
74	1.084709552	86.5	2
74	1.020141166	100	1
74	0.833469515	78	2
74	1.189185491	93.5	1
74	4.592140526	95.5	1
74	1.096520674	103	1
74	2.006334137	81.5	2
74	1.131605705	83	2
74	1.645564899	76.5	2
74	1.0857374	82	2
74	1.147900835	88.5	2
74	1.539905295	83	2
74	1.998569589	98	1
74	0.856584808	80	2
74	1.392874413	104.5	1
74	0.874233743	104	1
74	0.553137286	78.5	2
74	0.607724001	71	2
74	0.836279421	73	2
74	1.0519429	79	2
74	1.295373838	88	2
74	1.593502333	91	1
74	0.90631309	97	1
74	0.935436021	99.5	1
74	0.988502723	87.5	2
74	1.05283105	84.5	2
74	1.147264605	92.5	1
74	1.276919948	97.5	1
74	1.198176629	99.5	1
74	0.842144864	103.5	1
74	0.811367482	110	1
74	0.937569599	83.5	2
74	0.840417382	101.5	1
